GTIN,상품명(국문),카테고리,보정이미지 1000 JPG,썸네일 250 PNG,원재료 전체텍스트
8801056836016,게토레이,음료,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fa0c32028-9dc2-4970-9a23-7527fcc27fbc%2Fa0c32028-9dc2-4970-9a23-7527fcc27fbc_front_angle_1000.jpg?alt=media&token=41c0969a-fc90-4a72-9f41-a96a4077be0a,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fa0c32028-9dc2-4970-9a23-7527fcc27fbc%2Fa0c32028-9dc2-4970-9a23-7527fcc27fbc_front_angle_250.png?alt=media&token=71a89149-6d6a-4f14-ad5d-40350e5e3d88,"정제수,설탕,포도당,혼합제제(구연산삼나트륨,제일인산칼륨,정제소금),구연산,DL-사과산,혼합제제(글리세린,정제수,아라비아검,D-소비톨,유화제,야자유,주정),합성향료(레몬향),비타민C,홍화항색소"
8801062012701,빼빼로 오리지널,과자,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F77f0620b-9b29-48f3-8618-da82d36c7ead%2F77f0620b-9b29-48f3-8618-da82d36c7ead_front_angle_1000.jpg?alt=media&token=2266d84b-f10b-46c8-b9e8-28b8c19d1344,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F77f0620b-9b29-48f3-8618-da82d36c7ead%2F77f0620b-9b29-48f3-8618-da82d36c7ead_front_angle_250.png?alt=media&token=12100e31-9afd-4b28-bc87-ac681279464d,"밀가루(밀;미국산, 캐나다산), 초콜릿(설탕, 코코아매스(코코아빈;가나산), 가공유지(싱가포르산), 유당, 혼합분유), 설탕, 쇼트닝(팜유, 팜올레인유;말레이시아산), 가공연유, 가공버터, 전분가공품, 맥아엑기스, 전지분골드Ⅰ, 정제소금, 산도조절제3종, 기타과당, 혼합제제Ⅰ(합성향료, 밀가루, 비타민C, 카제인나트륨, 알긴산프로필렌글리콜), 혼합제제Ⅱ(바닐라추출물, 합성향료), 효소제, 효모"
8801062012725,빼빼로 아몬드,과자,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F0ccbb20c-597e-4c76-7d51-0dce8dd6fd7e%2F0ccbb20c-597e-4c76-7d51-0dce8dd6fd7e_front_angle_1000.jpg?alt=media&token=b62b0847-c638-4ba2-9a2b-68f525542cb7,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F0ccbb20c-597e-4c76-7d51-0dce8dd6fd7e%2F0ccbb20c-597e-4c76-7d51-0dce8dd6fd7e_front_angle_250.png?alt=media&token=3c4090ba-b23a-46ee-876f-ce1cd0d12876,"준초콜릿Ⅰ(설탕, 가공유지(싱가포르산), 혼합분유(외국산), 코코아매스, 유당), 밀가루(밀;미국산, 캐나다산), 아몬드(미국산), 준초콜릿Ⅱ(설탕, 혼합분유, 가공유지, 코코아매스, 유당), 설탕, 쇼트닝, 가공연유, 가공버터, 전분가공품, 맥아엑기스, 전지분골드1, 정제소금, 산도조절제3종, 기타과당, 혼합제제(말토덱스트린, 밀가루, 변성전분, 아세토인, 비타민B1염산염, 비타민C, 카제인나트륨, 알긴산프로필렌글리콜, 메틸 피-털트-부틸피닐아세테이트), 향료, 효소제, 효모"
8801062012756,초코필드 빼빼로,과자,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fb6f6203b-5258-4adf-2665-2db97d14b806%2Fb6f6203b-5258-4adf-2665-2db97d14b806_front_angle_1000.jpg?alt=media&token=f0dfdbec-f450-408d-8d91-083d5087b7d5,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fb6f6203b-5258-4adf-2665-2db97d14b806%2Fb6f6203b-5258-4adf-2665-2db97d14b806_front_angle_250.png?alt=media&token=b25e9a62-5015-443c-8342-77c0d822de33,"준초콜릿[설탕,쇼트닝(경화유;가공유지(팜핵에스테르화유(말레이시아산))), 혼합분유(외국산;전지분유, 코코아매스), 코코아매스(코코아빈;가나산), 혼합식용유(경화유)], 밀가루(밀:미국산,캐나다산), 옥수수전분(옥수수;외국산(러시아 · 세르비아 · 헝가리 등)), 쇼트닝(경화유), 설탕, 가공연유, 기타과당, 식물성유지, 맥아엑기스, 정제소금, 혼합제제(말토덱스트린, 밀가루, 변성전분, 아세토인, 비타민B1염산염, 비타민C, 카제인나트륨, 알긴산프로필렌글리콜, 메틸 피-털트-부틸피닐아세테이트), 산도조절제2종, 대두유, 복합조미식품, 향료"
8801062016679,왓따 청포도껌,,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fc03bee49-f1b4-466c-880d-9f26f643e154%2Fc03bee49-f1b4-466c-880d-9f26f643e154_front_angle_1000.jpg?alt=media&token=7dd54985-b565-4b96-97b7-104c0b8a3939,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fc03bee49-f1b4-466c-880d-9f26f643e154%2Fc03bee49-f1b4-466c-880d-9f26f643e154_front_angle_250.png?alt=media&token=95099fb3-bde0-4493-9e3c-4c1ebd288c8b,"설탕,껌베이스 ( 감미료 ( 아세설팜칼륨 , 수크랄로스 )),포도당,물엿,혼합제제 ( 구연산 , DL-사과산 , 푸마르산 ),레시틴,청포도농축액 0.05% ( 고형분 73% )"
8801062278053,가나초코바아몬드,,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Ff0f14892-c029-4626-b5fb-8a80c6e1a8f3%2Ff0f14892-c029-4626-b5fb-8a80c6e1a8f3_front_angle_1000.jpg?alt=media&token=04f70365-a912-4d0f-9d3b-6df8b1589d23,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Ff0f14892-c029-4626-b5fb-8a80c6e1a8f3%2Ff0f14892-c029-4626-b5fb-8a80c6e1a8f3_front_angle_250.png?alt=media&token=213db106-2832-491f-9d0d-c8763cbd731d,"설탕, 물엿, 볶음아몬드완태(아몬드;미국산), 가공연유[정제수, 설탕, 전지분유(외국산;미국, 네덜란드, 뉴질랜드 등), 유당(독일산)], 가공유지(싱가포르산;팜유, 해바라기유, 레시틴, 비타민E), 혼합분유(탈지분유, 유청), 피넛버터블랜드, 코코아매스Ⅰ(코코아빈;가나산), 코코아매스Ⅱ(코코아빈;에콰도르산), 가공버터, 볶음아몬드분태(아몬드;미국산), 난백분, 혼합제제(카제인나트륨, 수산화칼슘, 아라비아검), 레시틴, 정제소금, 유당, 바닐린, 산도조절제"
8801062318490,자일리톨 오리지날,,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F2c120b9e-8c1b-492e-b936-aa0b58a10cb4%2F2c120b9e-8c1b-492e-b936-aa0b58a10cb4_front_angle_1000.jpg?alt=media&token=13b11340-4d08-4ae0-afbd-df053c8bc00d,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F2c120b9e-8c1b-492e-b936-aa0b58a10cb4%2F2c120b9e-8c1b-492e-b936-aa0b58a10cb4_front_angle_250.png?alt=media&token=c2091ea3-75a7-46f9-ab0c-445fce7d7d74,"자일리톨60%, 껌베이스(감미료(아세설팜칼륨, 수크랄로스)), D-소비톨 10%, 아라비아검, 혼합제제I(덱스트린, 합성향료, 변성전분, 팜유, 아라비아검, 트리아세틴, 만니톨, D-말티톨, 식물단백질), 혼합제제II(합성향료, 트리아세틴, 주정, 천연향료, 프로필렌글리콜, 정제수), 혼합제제III(천연향료, 합성향료, 주정, 트리아세틴, 정제수, 팜유, 자당지방산에스테르, 프로필렌글리콜), 혼합제제IV (제이인산칼슘, CPP, 후노란), 혼합제제V (쉘락, 가공유지), 유화제, 합성향료, 감미료(아세설팜칼륨, 수크랄로스), 카나우바왁스, 용성비타민P"
8801062320837,BIG풍선 왓따! 복숭아,간식,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fcf8b6077-681f-452c-a04d-5dab83157fad%2Fcf8b6077-681f-452c-a04d-5dab83157fad_front_angle_1000.jpg?alt=media&token=ce4e0952-3d27-493b-968b-1eaffb30839a,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fcf8b6077-681f-452c-a04d-5dab83157fad%2Fcf8b6077-681f-452c-a04d-5dab83157fad_front_angle_250.png?alt=media&token=d85bd17c-8e63-4dc8-b8bb-3b8975405e45,"설탕, 껌베이스(감미료(아세설팜칼륨,수크랄로스)), 포도당, 물엿, 혼합제제(구연산, DL-사과산, 푸마르산)"
8801062321773,BIG풍선 왓따! 콜라,간식,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F6d04411c-70b6-4b23-552d-d5d8bc18b34c%2F6d04411c-70b6-4b23-552d-d5d8bc18b34c_front_angle_1000.jpg?alt=media&token=8d1b95cf-1d76-4094-8c15-7e4dcb612a67,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F6d04411c-70b6-4b23-552d-d5d8bc18b34c%2F6d04411c-70b6-4b23-552d-d5d8bc18b34c_front_angle_250.png?alt=media&token=bc4fd25f-83ef-414f-8cbf-a3b717e1c686,"설탕, 껌베이스(감미료(아세설팜칼륨,수크랄로스)), 포도당, 물엿, 구연산"
8801062516858,칸쵸,과자,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F87367d28-b737-441e-5b1b-ee2f111e97c2%2F87367d28-b737-441e-5b1b-ee2f111e97c2_front_angle_1000.jpg?alt=media&token=57abff67-0a38-4c2a-8065-5bcc85a0c414,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F87367d28-b737-441e-5b1b-ee2f111e97c2%2F87367d28-b737-441e-5b1b-ee2f111e97c2_front_angle_250.png?alt=media&token=eb2b835e-da01-4c10-ae8c-5941663f9c68,"밀가루(밀:미국, 캐나다산), 설탕, 혼합식용유[가공유지(팜분별유:말레이시아산), 팜유(말레이시아산), 유화제, 토코페롤(혼합형)], 코코아매스(코코아빈;가나산), 팜유, 혼합분유, 유당, 준초콜릿, 산도조절제Ⅰ, 아몬드분말, 전지분골드Ⅰ, 덱스트린, 정제소금, 산도조절제Ⅱ, 레시틴, 합성향료(바닐라향, 버터향), 혼합제제(효모, 밀가루), 카라멜색소, 효소제, 땅콩분말, 프로필렌글리콜"
8801062864133,BIG풍선 왓따! 맹고말고망고,간식,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F0e86dbb1-0c4b-42f9-dc2d-4f96e3806518%2F0e86dbb1-0c4b-42f9-dc2d-4f96e3806518_front_angle_1000.jpg?alt=media&token=751ac484-e36e-4227-8150-b435e7c06059,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F0e86dbb1-0c4b-42f9-dc2d-4f96e3806518%2F0e86dbb1-0c4b-42f9-dc2d-4f96e3806518_front_angle_250.png?alt=media&token=3964ebe8-0f73-4ee5-8d7a-99fbfdc89f18,"설탕, 껌베이스(감미료(아세설팜칼륨, 수크랄로스)), 포도당, 물엿, 향료"
8801062883646,빼빼로 x 크런키,과자,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F88b56a16-9f64-4ad5-911e-4584706a0bc1%2F88b56a16-9f64-4ad5-911e-4584706a0bc1_front_angle_1000.jpg?alt=media&token=8b804cac-c463-48a5-beb4-6326958be68a,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F88b56a16-9f64-4ad5-911e-4584706a0bc1%2F88b56a16-9f64-4ad5-911e-4584706a0bc1_front_angle_250.png?alt=media&token=e26e1648-acfc-48bf-9c7b-f09d5f2e404a,"준초콜릿Ⅰ(설탕, 가공유지(싱가포르산), 혼합분유(외국산(싱가포르·프랑스·네덜란드 등);전지분유, 코코아매스), 코코아매스, 유당), 밀가루(밀;미국산, 캐나다산), 준초콜릿Ⅱ(설탕, 혼합분유(외국산(싱가포르·프랑스·네덜란드 등);전지분유, 코코아매스), 가공유지(싱가포르산), 코코아매스, 유당), 시드(곡류가공품), 설탕, 쇼트닝, 가공연유, 가공버터, 전분가공품, 맥아엑기스, 전지분골드1, 정제소금, 산도조절제3종, 기타과당, 혼합제제Ⅰ(합성향료, 밀가루, 비타민C, 카제인나트륨, 알긴산프로필렌글리콜), 혼합제제Ⅱ(바닐라추출물, 합성향료), 효소제, 효모"
8801069185194,남양초코에몽,음료,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F1bdbd5d9-0fc5-44e9-9078-bcfd4e442d53%2F1bdbd5d9-0fc5-44e9-9078-bcfd4e442d53_front_angle_1000.jpg?alt=media&token=8fac1d48-2ec8-4550-959f-114cdd0fb856,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F1bdbd5d9-0fc5-44e9-9078-bcfd4e442d53%2F1bdbd5d9-0fc5-44e9-9078-bcfd4e442d53_front_angle_250.png?alt=media&token=3a3c0996-82d3-4809-bf04-28398ca9c271,"정제수, 원유(국산), 설탕, 기타과당, 탈지분유(국산), 덱스트린, 코코아분말(스페인산), 유크림(국산), 오곡분말, 칼슘혼합제제 0.35%(정제수, 탄산칼슘, 대두식이섬유), 셀룰로스혼합제제(결정셀룰로스, 셀룰로스검), 비타민혼합제제 0.09%(포도당시럽분말, 비타민 E 3.4 mg a-TE, 비타민 A 87 ug RE, 비타민 D3 1.5 ug, 비타민 B1 0.11mg, 비타민 B2 0.12 mg, 비타민 B6 0.16 mg, 비타민 B12 0.35ug, 비오틴 11 ug, 판토텐산 1.8 mg, 나이아신 4.4 mg NE, 엽산 82 ug, 비타민 C-Na 0.020234%), 유화제, 수크랄로스(감미료), 합성향료, 정제소금"
8801073102538,삼양라면 오리지널,라면,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fae73308d-8150-4605-6bac-ecf6222b87f7%2Fae73308d-8150-4605-6bac-ecf6222b87f7_front_angle_1000.jpg?alt=media&token=45b0326b-ba4f-4b5b-813e-e8d3f41ceb25,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fae73308d-8150-4605-6bac-ecf6222b87f7%2Fae73308d-8150-4605-6bac-ecf6222b87f7_front_angle_250.png?alt=media&token=323abedc-ba74-44df-9e20-7fb689e4a1c0,"면[소맥분(호주산, 미국산), 변성전분, 팜유(말레이시아산), 정제염(국내산), 미감에스유, 면류첨가알칼리제(산도조절제), 구아검, 양파엑기스, 스프플레이버, 녹차풍미유, 비타민B2, 구연산.],스프[부대찌개양념베이스, 정제염, 정백당, 표고버섯맛분말, 효모추출물, 식물성간장분말, 맛베이스에스, 청양고추시즈닝분말, 볶음양념분말, 흑후추분말, 고춧가루, 매운조미고추맛분, 팜유, 호화미분, 혼합전지분유, 향미증진제, 마늘맛오일, 파프리카추출물, DL-사과산, 분말카라멜(카라멜색소, 말토덱스트린), 건청경채후레이크, 건파, 조미비프맛후레이크, 햄맛후레이크, 건파, 조미비프맛후레이크, 햄맛후레이크, 건당근후레이크, 건양배추후레이크.]"
8801094017200,코카콜라,음료,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F3fb77585-ad4f-48d7-8f42-77437575ef0f%2F3fb77585-ad4f-48d7-8f42-77437575ef0f_front_angle_1000.jpg?alt=media&token=193e0f60-33b4-40cf-9e02-97f4686d114e,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F3fb77585-ad4f-48d7-8f42-77437575ef0f%2F3fb77585-ad4f-48d7-8f42-77437575ef0f_front_angle_250.png?alt=media&token=044c9ba2-036b-44cf-93b0-b60cd5b0629c,"정제수,당시럽,설탕,기타과당,이산화탄소,카라멜색소,인산,천연착향료,카페인 ( 향미증진제 )"
8801094083007,코카-콜라 제로,음료,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Ff48d50a1-c4a0-46e5-9a37-edf659d8cb29%2Ff48d50a1-c4a0-46e5-9a37-edf659d8cb29_front_angle_1000.jpg?alt=media&token=b3a7aa3d-b91e-4133-9775-14961c878a57,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Ff48d50a1-c4a0-46e5-9a37-edf659d8cb29%2Ff48d50a1-c4a0-46e5-9a37-edf659d8cb29_front_angle_250.png?alt=media&token=702ff4d1-fb46-4871-9924-5eb97f716731,"정제수, 이산화탄소, 카라멜색소, 인산, 수크랄로스(감미료), 구연산삼나트륨, 천연향료, 아세설팜칼륨(감미료), 카페인(향미증진제)"
8801094113001,환타 오렌지향,음료,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F7874354b-6a75-4554-30e9-6518f73f1dd4%2F7874354b-6a75-4554-30e9-6518f73f1dd4_front_angle_1000.jpg?alt=media&token=fe5a3361-b3af-47d8-a835-15c594075c6a,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F7874354b-6a75-4554-30e9-6518f73f1dd4%2F7874354b-6a75-4554-30e9-6518f73f1dd4_front_angle_250.png?alt=media&token=bd6787a7-0412-45f3-938f-0b93f8a6eb75,"정제수, 당시럽, 이산화탄소, 폴리덱스트로스, 구연산, 아라비아검, 아세설팜칼륨(감미료), 글리세린, 천연향료, 합성향료(오렌지향), 프로필렌글리콜, 혼합제제(효소처리스테비아, 말토덱스트린, 감초추출물, 아라비아검, 가공유지, 정제수), 자당지방산에스테르, 수크랄로스(감미료), 식용색소황색제5호(착색료), 비타민C, 로진, 초산"
8801094133009,환타 파인애플향,음료,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F6fb1b250-3f0c-4baa-5760-45de90316dd8%2F6fb1b250-3f0c-4baa-5760-45de90316dd8_front_angle_1000.jpg?alt=media&token=150e50a4-de5e-4f63-a3c5-021595bca9d0,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F6fb1b250-3f0c-4baa-5760-45de90316dd8%2F6fb1b250-3f0c-4baa-5760-45de90316dd8_front_angle_250.png?alt=media&token=c070be8f-9c08-4e9b-8022-519d4c9dec8b,"정제수, 당시럽, 이산화탄소, 폴리덱스트로스, 구연산, 구연산삼나트륨, 비타민C, 아라비아검, 합성향료(파인애플향), 유화제, 소금, 가공유지, 혼합제제[정제수, 아라비아검, 유화제, 식염, 야자유, 옥수수유, β-카로틴(착색료)], 천연향료, 수크랄로스(감미료), 아세설팜칼륨(감미료), 혼합제제(효소처리스테비아, 말토덱스트린, 감초추출물, 아라비아검, 가공유지, 정제수), 혼합제제(펙틴, 포도당), 포도당, d-토코페롤(혼합형)"
8801094363000,파워에이드 마운틴 블라스트,음료,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fb2e5a984-9d99-4ade-9998-e9ecf00e3087%2Fb2e5a984-9d99-4ade-9998-e9ecf00e3087_front_angle_1000.jpg?alt=media&token=0ef0473d-19ff-4c7b-998b-d97327a363f3,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fb2e5a984-9d99-4ade-9998-e9ecf00e3087%2Fb2e5a984-9d99-4ade-9998-e9ecf00e3087_front_angle_250.png?alt=media&token=3eee4336-dbb2-4503-a02e-9895617d1777,"정제수, 기타과당, 구연산, 소금(오스트리아산), 합성향료(딸기향, 패션후르트향, 파인애플향), 구연산삼나트륨, 구연산칼륨, 아라비아검, 수크랄로스(감미료), 염화마그네슘, 염화칼슘, 아세설팜칼륨(감미료), 제삼인산칼륨, 유화제, 가공유지(미국산), 천연향료, 판토텐산칼슘, 니코틴산아미드, d-토코페롤(혼합형), 식용색소청색제1호(착색료), 비타민B6염산염"
8801094503000,조지아 오리지널,음료,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F7555bd82-21e4-4f8f-8580-c776fa2c5941%2F7555bd82-21e4-4f8f-8580-c776fa2c5941_front_angle_1000.jpg?alt=media&token=cf72a899-197f-4305-9a29-0d3673889382,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F7555bd82-21e4-4f8f-8580-c776fa2c5941%2F7555bd82-21e4-4f8f-8580-c776fa2c5941_front_angle_250.png?alt=media&token=b8bdd0f2-a0ad-4312-8ce6-aa8cfbee10e2,"정제수, 당시럽, 당류가공품(싱가포르산 / 설탕, 전지분유, 덱스트린), 인스턴트커피 0.97 %(말레이시아산, 생두의 원산지 : 인도네시아산100 %), 탄산수소나트륨, 합성향료(커피향), 자당지방산에스테르, 설탕, 프로필렌글리콜	"
8801094513009,조지아 카페라떼,음료,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F78aeb278-0e41-4f4d-be0c-2faa4680aa83%2F78aeb278-0e41-4f4d-be0c-2faa4680aa83_front_angle_1000.jpg?alt=media&token=3f645cbf-ab69-4c18-8ea5-ba86006a4057,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F78aeb278-0e41-4f4d-be0c-2faa4680aa83%2F78aeb278-0e41-4f4d-be0c-2faa4680aa83_front_angle_250.png?alt=media&token=34518fd4-b21f-4c43-8305-a9b8e5a6b443,"정제수, 당류가공품(싱가포르산/설탕, 전지분유, 덱스트린), 당시럽, 인스턴트커피(베트남산), 탄산수소나트륨, 자당지방산에스테르, 소금(오스트리아산), 설탕, 혼합제제(카제인나트륨, 덱스트린, 카라기난), 천연향료, 합성향료, L-아스코브산나트륨, 프로필렌글리콜"
8801097150010,포카리 스웨트,음료,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F631d66a4-b3ea-4b53-5ad3-1795bf11f23f%2F631d66a4-b3ea-4b53-5ad3-1795bf11f23f_front_angle_1000.jpg?alt=media&token=797131b4-ef50-4bf7-8d07-5d4f6cde7052,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F631d66a4-b3ea-4b53-5ad3-1795bf11f23f%2F631d66a4-b3ea-4b53-5ad3-1795bf11f23f_front_angle_250.png?alt=media&token=85101023-8760-45a2-8b85-32319f7a38ee,"정제수, 설탕, 기타과당, 구연산, 그레이프후르츠혼합액(그레이프후르츠과즙-남아공산), 구연산삼나트륨, 덱스트린, 정제소금(국산), 비타민C, 염화칼륨, 젖산칼슘, 변성전분, 염화마그네슘, 합성향료(그레이프후르츠향), 유화제"
8801097160064,데미소다 애플,음료,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F3503276e-160a-4ffa-9a3a-fd3baf1cb9d9%2F3503276e-160a-4ffa-9a3a-fd3baf1cb9d9_front_angle_1000.jpg?alt=media&token=ec496962-e8f6-4283-8d91-0944a2a1f765,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F3503276e-160a-4ffa-9a3a-fd3baf1cb9d9%2F3503276e-160a-4ffa-9a3a-fd3baf1cb9d9_front_angle_250.png?alt=media&token=317ff335-a193-47f4-b6c5-e847c354e243,"정제수, 액상과당, 백설탕, 사과농축과즙 1.75%(고형분 70%), 탄산가스, 구연산, 아카시아식이섬유, 합성향료(사과향), 천연향료, 합성감미료(아세설팜칼륨, 수크랄로스)"
8801104250283,쥬시쿨 자두,음료,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F1faba848-99df-4b8f-844f-7e7a394d18be%2F1faba848-99df-4b8f-844f-7e7a394d18be_front_angle_1000.jpg?alt=media&token=89bdc4a0-8135-450e-afdb-56a92b41620a,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F1faba848-99df-4b8f-844f-7e7a394d18be%2F1faba848-99df-4b8f-844f-7e7a394d18be_front_angle_250.png?alt=media&token=f261f0cf-bdfa-4376-8f5a-480347001608,"정제수,액상과당,백설탕,탈지분유 ( 국산 ),셀룰로오스검,구연산,구연산삼나트륨,자두농축과즙 ( 자두과즙 으로 1% )( 수입산 ),합성착향료 ( 자두향 ),아스파탐 ( 합성감미료 ),파프리카추출색소,심황색소,유산균주"
8801105910124,코코팜 피치핑크 복숭아,음료,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F95d86a8c-d527-459c-bba7-cf1897e9f4f5%2F95d86a8c-d527-459c-bba7-cf1897e9f4f5_front_angle_1000.jpg?alt=media&token=eee8224c-a2f1-42a3-8941-37f5a8efc7db,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F95d86a8c-d527-459c-bba7-cf1897e9f4f5%2F95d86a8c-d527-459c-bba7-cf1897e9f4f5_front_angle_250.png?alt=media&token=f6c1847c-8d5b-423f-96ef-5a2a9bd23a38,"나타드코코7.5%[나타드코코젤리(베트남산)80%,백설탕,구연산],복숭아과즙농축액(복숭아과즙으로3%:이스라엘산),정제수,백설탕,탈지분유(우유:국산),구연산,합성착향료 ( 복숭아향 ),대두다당류,구연산나트륨,엘에스-303 ( 정제수 , 규소수지 , 유화제 , CMC나트륨 )"
8801111180993,콘초 헤이즐넛 초코,과자,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fb889fd18-a1b1-4013-8ca9-f532fcd9b3c5%2Fb889fd18-a1b1-4013-8ca9-f532fcd9b3c5_front_angle_1000.jpg?alt=media&token=ab6c1277-5b30-47bd-9a02-5effb284599a,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fb889fd18-a1b1-4013-8ca9-f532fcd9b3c5%2Fb889fd18-a1b1-4013-8ca9-f532fcd9b3c5_front_angle_250.png?alt=media&token=91d551c4-5ed6-4392-a734-14884a726c16,"가공초콜릿 [ 설탕 , 가공유지 ( 팜핵경화에스테르화유 ( 말레이시아산 ), 팜핵에스테르화유 ( 말레이시아산 )), 혼합분유 ( 네덜란드산 ), 헤이즐넛페이스트 ( 헤이즐넛 ( 터키산 )), 코코아분말 ( 네덜란드산 ), 기타코코아가공품 ( 영국산 ), 유화제 , 합성향료 ( 헤이즐넛향 )],옥분 ( 옥수수 : 호주산 ),혼합식용유 [ 팜올레인유 ( 말레이시아산 ) 59.98% , 해바라기유{ 외국산 ( 우크라이나 ㆍ 말레이시아 ㆍ 스페인 )} 40% , 토코페롤 ( 혼합형 )],쌀가루,결정셀룰로오스,정제소금,옥배유"
